date,sku,category,supplier,unit_cost,moq,order_cost,holding_cost_rate_annual,lead_time_days,demand,filled_demand,lost_sales,stockout,receipts,order_qty,inventory_level,on_order,inventory_position,rop,order_up_to,lost_sales_value,inventory_value
2025-06-24,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,32,32,0,0,0,0,62,213,275,195.0,405.0,0.0,4650.0
2025-06-25,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,42,42,0,0,213,0,233,0,233,195.0,405.0,0.0,17475.0
2025-06-26,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,23,23,0,0,0,0,210,0,210,195.0,405.0,0.0,15750.0
2025-06-27,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,29,29,0,0,0,224,181,224,405,195.0,405.0,0.0,13575.0
2025-06-28,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,26,26,0,0,0,0,155,224,379,195.0,405.0,0.0,11625.0
2025-06-29,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,31,31,0,0,0,0,124,224,348,195.0,405.0,0.0,9300.0
2025-06-30,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,24,24,0,0,0,0,100,224,324,195.0,405.0,0.0,7500.0
2025-07-01,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,42,42,0,0,0,0,58,224,282,195.0,405.0,0.0,4350.0
2025-07-02,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,30,30,0,0,224,0,252,0,252,195.0,405.0,0.0,18900.0
2025-07-03,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,29,29,0,0,0,0,223,0,223,195.0,405.0,0.0,16725.0
2025-07-04,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,42,42,0,0,0,224,181,224,405,195.0,405.0,0.0,13575.0
2025-07-05,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,37,37,0,0,0,0,144,224,368,195.0,405.0,0.0,10800.0
2025-07-06,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,30,30,0,0,0,0,114,224,338,195.0,405.0,0.0,8550.0
2025-07-07,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,39,39,0,0,0,0,75,224,299,195.0,405.0,0.0,5625.0
2025-07-08,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,38,38,0,0,0,0,37,224,261,195.0,405.0,0.0,2775.0
2025-07-09,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,21,21,0,0,0,0,16,224,240,195.0,405.0,0.0,1200.0
2025-07-10,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,19,19,0,0,224,0,221,0,221,195.0,405.0,0.0,16575.0
2025-07-11,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,36,36,0,0,0,220,185,220,405,195.0,405.0,0.0,13875.0
2025-07-12,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,27,27,0,0,0,0,158,220,378,195.0,405.0,0.0,11850.0
2025-07-13,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,35,35,0,0,0,0,123,220,343,195.0,405.0,0.0,9225.0
2025-07-14,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,34,34,0,0,0,0,89,220,309,195.0,405.0,0.0,6675.0
2025-07-15,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,30,30,0,0,0,0,59,220,279,195.0,405.0,0.0,4425.0
2025-07-16,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,30,30,0,0,220,0,249,0,249,195.0,405.0,0.0,18675.0
2025-07-17,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,28,28,0,0,0,0,221,0,221,195.0,405.0,0.0,16575.0
2025-07-18,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,19,19,0,0,0,0,202,0,202,195.0,405.0,0.0,15150.0
2025-07-19,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,28,28,0,0,0,231,174,231,405,195.0,405.0,0.0,13050.0
2025-07-20,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,29,29,0,0,0,0,145,231,376,195.0,405.0,0.0,10875.0
2025-07-21,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,28,28,0,0,0,0,117,231,348,195.0,405.0,0.0,8775.0
2025-07-22,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,26,26,0,0,0,0,91,231,322,195.0,405.0,0.0,6825.0
2025-07-23,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,30,30,0,0,0,0,61,231,292,195.0,405.0,0.0,4575.0
2025-07-24,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,32,32,0,0,0,0,29,231,260,195.0,405.0,0.0,2175.0
2025-07-25,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,26,26,0,0,0,0,3,231,234,195.0,405.0,0.0,225.0
2025-07-26,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,29,3,26,1,0,0,0,231,231,195.0,405.0,1950.0,0.0
2025-07-27,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,22,22,0,0,231,0,209,0,209,195.0,405.0,0.0,15675.0
2025-07-28,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,30,30,0,0,0,226,179,226,405,195.0,405.0,0.0,13425.0
2025-07-29,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,34,34,0,0,0,0,145,226,371,195.0,405.0,0.0,10875.0
2025-07-30,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,32,32,0,0,0,0,113,226,339,195.0,405.0,0.0,8475.0
2025-07-31,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,32,32,0,0,0,0,81,226,307,195.0,405.0,0.0,6075.0
2025-08-01,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,28,28,0,0,0,0,53,226,279,195.0,405.0,0.0,3975.0
2025-08-02,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,36,36,0,0,0,0,17,226,243,195.0,405.0,0.0,1275.0
2025-08-03,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,28,17,11,1,0,0,0,226,226,195.0,405.0,825.0,0.0
2025-08-04,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,33,0,33,1,0,0,0,226,226,195.0,405.0,2475.0,0.0
2025-08-05,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,33,0,33,1,0,0,0,226,226,195.0,405.0,2475.0,0.0
2025-08-06,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,39,39,0,0,226,218,187,218,405,195.0,405.0,0.0,14025.0
2025-08-07,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,37,37,0,0,0,0,150,218,368,195.0,405.0,0.0,11250.0
2025-08-08,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,34,34,0,0,0,0,116,218,334,195.0,405.0,0.0,8700.0
2025-08-09,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,28,28,0,0,0,0,88,218,306,195.0,405.0,0.0,6600.0
2025-08-10,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,30,30,0,0,0,0,58,218,276,195.0,405.0,0.0,4350.0
2025-08-11,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,33,33,0,0,0,0,25,218,243,195.0,405.0,0.0,1875.0
2025-08-12,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,31,25,6,1,0,0,0,218,218,195.0,405.0,450.0,0.0
2025-08-13,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,25,0,25,1,0,0,0,218,218,195.0,405.0,1875.0,0.0
2025-08-14,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,29,0,29,1,0,0,0,218,218,195.0,405.0,2175.0,0.0
2025-08-15,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,31,31,0,0,218,218,187,218,405,195.0,405.0,0.0,14025.0
2025-08-16,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,31,31,0,0,0,0,156,218,374,195.0,405.0,0.0,11700.0
2025-08-17,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,31,31,0,0,0,0,125,218,343,195.0,405.0,0.0,9375.0
2025-08-18,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,20,20,0,0,0,0,105,218,323,195.0,405.0,0.0,7875.0
2025-08-19,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,24,24,0,0,0,0,81,218,299,195.0,405.0,0.0,6075.0
2025-08-20,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,38,38,0,0,0,0,43,218,261,195.0,405.0,0.0,3225.0
2025-08-21,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,13,13,0,0,0,0,30,218,248,195.0,405.0,0.0,2250.0
2025-08-22,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,22,22,0,0,0,0,8,218,226,195.0,405.0,0.0,600.0
2025-08-23,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,22,8,14,1,0,0,0,218,218,195.0,405.0,1050.0,0.0
2025-08-24,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,33,33,0,0,218,220,185,220,405,195.0,405.0,0.0,13875.0
2025-08-25,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,27,27,0,0,0,0,158,220,378,195.0,405.0,0.0,11850.0
2025-08-26,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,30,30,0,0,0,0,128,220,348,195.0,405.0,0.0,9600.0
2025-08-27,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,30,30,0,0,0,0,98,220,318,195.0,405.0,0.0,7350.0
2025-08-28,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,38,38,0,0,220,0,280,0,280,195.0,405.0,0.0,21000.0
2025-08-29,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,42,42,0,0,0,0,238,0,238,195.0,405.0,0.0,17850.0
2025-08-30,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,37,37,0,0,0,0,201,0,201,195.0,405.0,0.0,15075.0
2025-08-31,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,35,35,0,0,0,239,166,239,405,195.0,405.0,0.0,12450.0
2025-09-01,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,35,35,0,0,0,0,131,239,370,195.0,405.0,0.0,9825.0
2025-09-02,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,32,32,0,0,0,0,99,239,338,195.0,405.0,0.0,7425.0
2025-09-03,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,35,35,0,0,0,0,64,239,303,195.0,405.0,0.0,4800.0
2025-09-04,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,29,29,0,0,239,0,274,0,274,195.0,405.0,0.0,20550.0
2025-09-05,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,35,35,0,0,0,0,239,0,239,195.0,405.0,0.0,17925.0
2025-09-06,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,41,41,0,0,0,0,198,0,198,195.0,405.0,0.0,14850.0
2025-09-07,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,46,46,0,0,0,253,152,253,405,195.0,405.0,0.0,11400.0
2025-09-08,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,33,33,0,0,0,0,119,253,372,195.0,405.0,0.0,8925.0
2025-09-09,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,21,21,0,0,0,0,98,253,351,195.0,405.0,0.0,7350.0
2025-09-10,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,37,37,0,0,0,0,61,253,314,195.0,405.0,0.0,4575.0
2025-09-11,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,25,25,0,0,0,0,36,253,289,195.0,405.0,0.0,2700.0
2025-09-12,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,34,34,0,0,253,0,255,0,255,195.0,405.0,0.0,19125.0
2025-09-13,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,32,32,0,0,0,0,223,0,223,195.0,405.0,0.0,16725.0
2025-09-14,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,24,24,0,0,0,0,199,0,199,195.0,405.0,0.0,14925.0
2025-09-15,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,31,31,0,0,0,237,168,237,405,195.0,405.0,0.0,12600.0
2025-09-16,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,17,17,0,0,0,0,151,237,388,195.0,405.0,0.0,11325.0
2025-09-17,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,27,27,0,0,0,0,124,237,361,195.0,405.0,0.0,9300.0
2025-09-18,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,24,24,0,0,0,0,100,237,337,195.0,405.0,0.0,7500.0
2025-09-19,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,24,24,0,0,0,0,76,237,313,195.0,405.0,0.0,5700.0
2025-09-20,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,20,20,0,0,237,0,293,0,293,195.0,405.0,0.0,21975.0
2025-09-21,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,30,30,0,0,0,0,263,0,263,195.0,405.0,0.0,19725.0
2025-09-22,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,23,23,0,0,0,0,240,0,240,195.0,405.0,0.0,18000.0
2025-09-23,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,27,27,0,0,0,0,213,0,213,195.0,405.0,0.0,15975.0
2025-09-24,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,28,28,0,0,0,220,185,220,405,195.0,405.0,0.0,13875.0
2025-09-25,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,26,26,0,0,0,0,159,220,379,195.0,405.0,0.0,11925.0
2025-09-26,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,24,24,0,0,0,0,135,220,355,195.0,405.0,0.0,10125.0
2025-09-27,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,34,34,0,0,0,0,101,220,321,195.0,405.0,0.0,7575.0
2025-09-28,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,30,30,0,0,0,0,71,220,291,195.0,405.0,0.0,5325.0
2025-09-29,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,39,39,0,0,0,0,32,220,252,195.0,405.0,0.0,2400.0
2025-09-30,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,35,35,0,0,220,0,217,0,217,195.0,405.0,0.0,16275.0
2025-10-01,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,36,36,0,0,0,224,181,224,405,195.0,405.0,0.0,13575.0
2025-10-02,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,35,35,0,0,0,0,146,224,370,195.0,405.0,0.0,10950.0
2025-10-03,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,41,41,0,0,0,0,105,224,329,195.0,405.0,0.0,7875.0
2025-10-04,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,39,39,0,0,0,0,66,224,290,195.0,405.0,0.0,4950.0
2025-10-05,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,31,31,0,0,0,0,35,224,259,195.0,405.0,0.0,2625.0
2025-10-06,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,38,35,3,1,0,0,0,224,224,195.0,405.0,225.0,0.0
2025-10-07,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,43,0,43,1,0,0,0,224,224,195.0,405.0,3225.0,0.0
2025-10-08,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,31,0,31,1,0,0,0,224,224,195.0,405.0,2325.0,0.0
2025-10-09,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,40,40,0,0,224,221,184,221,405,195.0,405.0,0.0,13800.0
2025-10-10,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,24,24,0,0,0,0,160,221,381,195.0,405.0,0.0,12000.0
2025-10-11,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,26,26,0,0,0,0,134,221,355,195.0,405.0,0.0,10050.0
2025-10-12,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,34,34,0,0,0,0,100,221,321,195.0,405.0,0.0,7500.0
2025-10-13,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,31,31,0,0,0,0,69,221,290,195.0,405.0,0.0,5175.0
2025-10-14,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,32,32,0,0,0,0,37,221,258,195.0,405.0,0.0,2775.0
2025-10-15,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,20,20,0,0,0,0,17,221,238,195.0,405.0,0.0,1275.0
2025-10-16,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,24,17,7,1,0,0,0,221,221,195.0,405.0,525.0,0.0
2025-10-17,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,32,32,0,0,221,216,189,216,405,195.0,405.0,0.0,14175.0
2025-10-18,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,29,29,0,0,0,0,160,216,376,195.0,405.0,0.0,12000.0
2025-10-19,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,23,23,0,0,0,0,137,216,353,195.0,405.0,0.0,10275.0
2025-10-20,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,22,22,0,0,0,0,115,216,331,195.0,405.0,0.0,8625.0
2025-10-21,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,34,34,0,0,0,0,81,216,297,195.0,405.0,0.0,6075.0
2025-10-22,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,31,31,0,0,0,0,50,216,266,195.0,405.0,0.0,3750.0
2025-10-23,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,29,29,0,0,216,0,237,0,237,195.0,405.0,0.0,17775.0
2025-10-24,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,28,28,0,0,0,0,209,0,209,195.0,405.0,0.0,15675.0
2025-10-25,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,27,27,0,0,0,223,182,223,405,195.0,405.0,0.0,13650.0
2025-10-26,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,21,21,0,0,0,0,161,223,384,195.0,405.0,0.0,12075.0
2025-10-27,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,29,29,0,0,0,0,132,223,355,195.0,405.0,0.0,9900.0
2025-10-28,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,27,27,0,0,0,0,105,223,328,195.0,405.0,0.0,7875.0
2025-10-29,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,35,35,0,0,0,0,70,223,293,195.0,405.0,0.0,5250.0
2025-10-30,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,29,29,0,0,0,0,41,223,264,195.0,405.0,0.0,3075.0
2025-10-31,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,36,36,0,0,0,0,5,223,228,195.0,405.0,0.0,375.0
2025-11-01,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,26,5,21,1,0,0,0,223,223,195.0,405.0,1575.0,0.0
2025-11-02,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,29,0,29,1,0,0,0,223,223,195.0,405.0,2175.0,0.0
2025-11-03,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,31,31,0,0,223,213,192,213,405,195.0,405.0,0.0,14400.0
2025-11-04,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,29,29,0,0,0,0,163,213,376,195.0,405.0,0.0,12225.0
2025-11-05,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,41,41,0,0,0,0,122,213,335,195.0,405.0,0.0,9150.0
2025-11-06,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,36,36,0,0,0,0,86,213,299,195.0,405.0,0.0,6450.0
2025-11-07,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,39,39,0,0,0,0,47,213,260,195.0,405.0,0.0,3525.0
2025-11-08,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,28,28,0,0,0,0,19,213,232,195.0,405.0,0.0,1425.0
2025-11-09,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,32,32,0,0,213,0,200,0,200,195.0,405.0,0.0,15000.0
2025-11-10,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,26,26,0,0,0,231,174,231,405,195.0,405.0,0.0,13050.0
2025-11-11,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,33,33,0,0,0,0,141,231,372,195.0,405.0,0.0,10575.0
2025-11-12,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,28,28,0,0,0,0,113,231,344,195.0,405.0,0.0,8475.0
2025-11-13,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,36,36,0,0,0,0,77,231,308,195.0,405.0,0.0,5775.0
2025-11-14,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,29,29,0,0,0,0,48,231,279,195.0,405.0,0.0,3600.0
2025-11-15,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,29,29,0,0,0,0,19,231,250,195.0,405.0,0.0,1425.0
2025-11-16,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,18,18,0,0,0,0,1,231,232,195.0,405.0,0.0,75.0
2025-11-17,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,41,1,40,1,0,0,0,231,231,195.0,405.0,3000.0,0.0
2025-11-18,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,22,22,0,0,231,0,209,0,209,195.0,405.0,0.0,15675.0
2025-11-19,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,22,22,0,0,0,218,187,218,405,195.0,405.0,0.0,14025.0
2025-11-20,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,27,27,0,0,0,0,160,218,378,195.0,405.0,0.0,12000.0
2025-11-21,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,23,23,0,0,0,0,137,218,355,195.0,405.0,0.0,10275.0
2025-11-22,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,28,28,0,0,0,0,109,218,327,195.0,405.0,0.0,8175.0
2025-11-23,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,28,28,0,0,0,0,81,218,299,195.0,405.0,0.0,6075.0
2025-11-24,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,34,34,0,0,0,0,47,218,265,195.0,405.0,0.0,3525.0
2025-11-25,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,28,28,0,0,0,0,19,218,237,195.0,405.0,0.0,1425.0
2025-11-26,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,28,28,0,0,218,0,209,0,209,195.0,405.0,0.0,15675.0
2025-11-27,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,37,37,0,0,0,233,172,233,405,195.0,405.0,0.0,12900.0
2025-11-28,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,32,32,0,0,0,0,140,233,373,195.0,405.0,0.0,10500.0
2025-11-29,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,36,36,0,0,0,0,104,233,337,195.0,405.0,0.0,7800.0
2025-11-30,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,26,26,0,0,0,0,78,233,311,195.0,405.0,0.0,5850.0
2025-12-01,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,32,32,0,0,0,0,46,233,279,195.0,405.0,0.0,3450.0
2025-12-02,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,38,38,0,0,0,0,8,233,241,195.0,405.0,0.0,600.0
2025-12-03,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,41,41,0,0,233,0,200,0,200,195.0,405.0,0.0,15000.0
2025-12-04,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,41,41,0,0,0,246,159,246,405,195.0,405.0,0.0,11925.0
2025-12-05,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,38,38,0,0,0,0,121,246,367,195.0,405.0,0.0,9075.0
2025-12-06,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,40,40,0,0,0,0,81,246,327,195.0,405.0,0.0,6075.0
2025-12-07,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,25,25,0,0,0,0,56,246,302,195.0,405.0,0.0,4200.0
2025-12-08,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,41,41,0,0,0,0,15,246,261,195.0,405.0,0.0,1125.0
2025-12-09,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,29,15,14,1,0,0,0,246,246,195.0,405.0,1050.0,0.0
2025-12-10,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,34,0,34,1,0,0,0,246,246,195.0,405.0,2550.0,0.0
2025-12-11,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,32,32,0,0,246,0,214,0,214,195.0,405.0,0.0,16050.0
2025-12-12,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,38,38,0,0,0,229,176,229,405,195.0,405.0,0.0,13200.0
2025-12-13,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,22,22,0,0,0,0,154,229,383,195.0,405.0,0.0,11550.0
2025-12-14,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,35,35,0,0,0,0,119,229,348,195.0,405.0,0.0,8925.0
2025-12-15,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,20,20,0,0,0,0,99,229,328,195.0,405.0,0.0,7425.0
2025-12-16,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,27,27,0,0,0,0,72,229,301,195.0,405.0,0.0,5400.0
2025-12-17,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,24,24,0,0,0,0,48,229,277,195.0,405.0,0.0,3600.0
2025-12-18,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,26,26,0,0,0,0,22,229,251,195.0,405.0,0.0,1650.0
2025-12-19,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,16,16,0,0,229,0,235,0,235,195.0,405.0,0.0,17625.0
2025-12-20,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,25,25,0,0,0,0,210,0,210,195.0,405.0,0.0,15750.0
